"Sexually Transmitted Diseases","Sex Transm Dis","",""
"Sexually Transmitted Infections","Sex Transm Infect","",""
"Sheng Li Hsueh Pao [Acta Physiologica Sinica]","Sheng Li Hsueh Pao","",""
"Sheng Li Ko Hsueh Chin Chan [Progress In Physiological Sciences]","Sheng Li Ko Hsueh Chin Chan","",""
"Sheng Wu I Hsueh Kung Cheng Hsueh Tsa Chih Journal of Biomedical Engineering (Cheng-Tu","Sheng Wu I Hsueh Kung Cheng Hsueh Tsa Chih","",""
"Shih Yen Sheng Wu Hsueh Pao Journal of Experimental Biology","Shih Yen Sheng Wu Hsueh Pao","",""
"Shinrigaku Kenkyu. Japanese Journal of Psychology","Shinrigaku Kenkyu","",""
"Shock","Shock","",""
"Singapore Medical Journal","Singapore Med J","",""
"Skeletal Radiology","Skeletal Radiol","",""
"Skin Pharmacology","Skin Pharmacol","",""
"Sleep","Sleep","",""
"Social Biology","Soc Biol","",""
"Social Psychiatry and Psychiatric Epidemiology","Soc Psychiatry Psychiatr Epidemiol","",""
"Social Science and Medicine","Soc Sci Med","",""
"Social Security Bulletin","Soc Secur Bull","",""
"Social Work","Soc Work","",""
"Social Work In Health Care","Soc Work Health Care","",""
"Society For Applied Bacteriology Symposium Series","Soc Appl Bacteriol Symp Ser","",""
"Society of General Physiologists Series","Soc Gen Physiol Ser","",""
"Solid State Nuclear Magnetic Resonance","Solid State Nucl Magn Reson","",""
"Somatic Cell and Molecular Genetics","Somat Cell Mol Genet","",""
"Somatosensory and Motor Research","Somatosens Mot Res","",""
"Soudni Lekarstvi","Soud Lek","",""
"South African Journal of Communication Disorders. Die Suid-Afrikaanse Tydskrif Vir Kommunikasieafwykings","S Afr J Commun Disord","",""
"South African Journal of Surgery","S Afr J Surg","",""
"South African Medical Journal","S Afr Med J","",""
"South Dakota Journal of Medicine","S D J Med","",""
"Southeast Asian Journal of Tropical Medicine and Public Health","Southeast Asian J Trop Med Public Health","",""
"Southern Medical Journal","South Med J","",""
"Sozial- Und Praventivmedizin","Soz Praventivmed","",""
"Spatial Vision","Spat Vis","",""
"Spinal Cord","Spinal Cord","",""
"Spine","Spine","",""
"Sports Medicine","Sports Med","",""
"Sportverletzung Sportschaden","Sportverletz Sportschaden","",""
"Springer Seminars In Immunopathology","Springer Semin Immunopathol","",""
"Srpski Arhiv Za Celokupno Lekarstvo","Srp Arh Celok Lek","",""
"Statistical Bulletin / Metropolitan Insurance Companies","Stat Bull Metrop Insur Co","",""
"Statistical Methods In Medical Research","Stat Methods Med Res","",""
"Statistics In Medicine","Stat Med","",""
"Stem Cells","Stem Cells","",""
"Stereotactic and Functional Neurosurgery","Stereotact Funct Neurosurg","",""
"Steroids","Steroids","",""
"Stomatologiia","Stomatologiia (Mosk)","",""
"Strahlentherapie Und Onkologie","Strahlenther Onkol","",""
"Stroke","Stroke","",""
"Structure","Structure","",""
"Studies In Family Planning","Stud Fam Plann","",""
"Studies In Human Ecology","Stud Hum Ecol","",""
"Sub-Cellular Biochemistry","Subcell Biochem","",""
"Substance Use and Misuse","Subst Use Misuse","",""
"Sudebno-Meditsinskaia Ekspertiza","Sud Med Ekspert","",""
"Sudhoffs Archiv; Zeitschrift Fur Wissenschaftsgeschichte","Sudhoffs Arch Z Wissenschaftsgesch","",""
"Sudhoffs Archiv; Zeitschrift Fur Wissenschaftsgeschichte. Beihefte","Sudhoffs Arch Z Wissenschaftsgesch Beih","",""
"Suicide and Life-Threatening Behavior","Suicide Life Threat Behav","",""
"Supplement To The European Journal Neuroscience","Suppl Eur J Neurosci","",""
"Supportive Care In Cancer","Support Care Cancer","",""
"Surgery","Surgery","",""
"Surgery Today","Surg Today","",""
"Surgical Clinics of North America","Surg Clin North Am","",""
"Surgical Endoscopy","Surg Endosc","",""
"Surgical Laparoscopy and Endoscopy","Surg Laparosc Endosc","",""
"Surgical Neurology","Surg Neurol","",""
"Surgical Oncology","Surg Oncol","",""
"Surgical Oncology Clinics of North America","Surg Oncol Clin N Am","",""
"Surgical and Radiologic Anatomy","Surg Radiol Anat","",""
"Survey of Ophthalmology","Surv Ophthalmol","",""
"Swedish Dental Journal","Swed Dent J","",""
"Swedish Dental Journal. Supplement","Swed Dent J Suppl","",""
"Swiss Surgery","Swiss Surg","",""
"Symposia of The Society For Experimental Biology","Symp Soc Exp Biol","",""
"Synapse","Synapse","",""
"Systematic Biology","Syst Biol","",""
"Tanpakushitsu Kakusan Koso. Protein, Nucleic Acid, Enzyme","Tanpakushitsu Kakusan Koso","",""
"Targeted Diagnosis and Therapy","Targeted Diagn Ther","",""
"Techniques In Urology","Tech Urol","",""
"Technology and Health Care","Technol Health Care","",""
"Tennessee Medicine","Tenn Med","",""
"Terapevticheskii Arkhiv","Ter Arkh","",""
"Teratogenesis, Carcinogenesis, and Mutagenesis","Teratog Carcinog Mutagen","",""
"Teratology","Teratology","",""
"Texas Heart Institute Journal","Tex Heart Inst J","",""
"Texas Medicine","Tex Med","",""
"Theoretical Medicine and Bioethics","Theor Med Bioeth","",""
"Theoretical Population Biology","Theor Popul Biol","",""
"Therapeutic Drug Monitoring","Ther Drug Monit","",""
"Therapeutic Immunology","Ther Immunol","",""
"Therapeutische Umschau","Ther Umsch","",""
"Therapie","Therapie","",""
"Thoracic and Cardiovascular Surgeon","Thorac Cardiovasc Surg","",""
"Thorax","Thorax","",""
"Thrombosis and Haemostasis","Thromb Haemost","",""
"Thrombosis Research","Thromb Res","",""
"Thyroid","Thyroid","",""
"Tidsskrift For Den Norske Laegeforening","Tidsskr Nor Laegeforen","",""
"Tierarztliche Praxis. Ausgabe G, Grosstiere Nutztiere","Tierarztl Prax Ausg G Grosstiere Nutztiere","",""
"Tierarztliche Praxis. Ausgabe K, Kleintiere/Heimtiere","Tierarztl Prax Ausg K Klientiere Heimtiere","",""
"Tierarztliche Praxis. Supplement","Tierarztl Prax Suppl","",""
"Tijdschrift Voor Diergeneeskunde","Tijdschr Diergeneeskd","",""
"Tijdschrift Voor Gerontologie En Geriatrie","Tijdschr Gerontol Geriatr","",""
"Tissue Antigens","Tissue Antigens","",""
"Tissue and Cell","Tissue Cell","",""
"Tobacco Control","Tob Control","",""
"Tohoku Journal of Experimental Medicine","Tohoku J Exp Med","",""
"Tokai Journal of Experimental and Clinical Medicine","Tokai J Exp Clin Med","",""
"Topics In Magnetic Resonance IMAging","Top Magn Reson Imaging","",""
"Toxicologic Pathology","Toxicol Pathol","",""
"Toxicological Sciences","Toxicol Sci","",""
"Toxicology","Toxicology","",""
"Toxicology and Applied Pharmacology","Toxicol Appl Pharmacol","",""
"Toxicology and Industrial Health","Toxicol Ind Health","",""
"Toxicology Letters","Toxicol Lett","",""
"Toxicon","Toxicon","",""
"Transactions of The American Clinical and Climatological Association","Trans Am Clin Climatol Assoc","",""
"Transactions of The American Ophthalmological Society","Trans Am Ophthalmol Soc","",""
"Transactions of The Medical Society Of London","Trans Med Soc Lond","",""
"Transactions of The Royal Society Of Tropical Medicine and Hygiene","Trans R Soc Trop Med Hyg","",""
"Transactions and Studies of The College Of Physicians Of Philadelphia","Trans Stud Coll Physicians Phila","",""
"Transfusion","Transfusion","",""
"Transfusion Clinique Et Biologique","Transfus Clin Biol","",""
"Transfusion Medicine","Transfus Med","",""
"Transfusion Medicine Reviews","Transfus Med Rev","",""
"Transgenic Research","Transgenic Res","",""
"Transplant Immunology","Transpl Immunol","",""
"Transplant International","Transpl Int","",""
"Transplantation","Transplantation","",""
"Transplantation Proceedings","Transplant Proc","",""
"Trends In Biochemical Sciences (Cambridge","Trends Biochem Sci","",""
"Trends In Genetics","Trends Genet","",""
"Trends In Microbiology","Trends Microbiol","",""
"Trends In Neurosciences","Trends Neurosci","",""
"Trends In Pharmacological Sciences","Trends Pharmacol Sci","",""
"Tropical Animal Health and Production","Trop Anim Health Prod","",""
"Tropical Doctor","Trop Doct","",""
"Tropical Gastroenterology","Trop Gastroenterol","",""
"Tropical Medicine and International Health","Trop Med Int Health","",""
"Tsitologiia","Tsitologiia","",""
"Tsitologiia I Genetika","Tsitol Genet","",""
"Tubercle and Lung Disease","Tuber Lung Dis","",""
"Tumori","Tumori","",""
"Tumour Biology","Tumour Biol","",""
"Tunisie Medicale","Tunis Med","",""
"Turkish Journal of Pediatrics","Turk J Pediatr","",""
"Ugeskrift For Laeger","Ugeskr Laeger","",""
"Uirusu","Uirusu","",""
"Ukrainskii Biokhimicheskii Zhurnal","Ukr Biokhim Zh","",""
"Ulster Medical Journal","Ulster Med J","",""
"Ultramicroscopy","Ultramicroscopy","",""
"Ultraschall In Der Medizin","Ultraschall Med","",""
"Ultrasonic IMAging","Ultrason Imaging","",""
"Ultrasonics","Ultrasonics","",""
"Ultrasonics Sonochemistry","Ultrason Sonochem","",""
"Ultrasound In Medicine and Biology","Ultrasound Med Biol","",""
"Ultrasound In Obstetrics and Gynecology","Ultrasound Obstet Gynecol","",""
"Ultrastructural Pathology","Ultrastruct Pathol","",""
"Undersea and Hyperbaric Medicine","Undersea Hyperb Med","",""
"Unfallchirurg","Unfallchirurg","",""
"Unfallchirurgie","Unfallchirurgie","",""
"Union Medicale Du Canada","Union Med Can","",""
"Upsala Journal of Medical Sciences","Ups J Med Sci","",""
"Upsala Journal of Medical Sciences. Supplement","Ups J Med Sci Suppl","",""
"Urologe. Ausgabe A","Urologe A","",""
"Urologia Internationalis","Urol Int","",""
"Urologic Clinics of North America","Urol Clin North Am","",""
"Urological Research","Urol Res","",""
"Urologiia I Nefrologiia","Urol Nefrol (Mosk)","",""
"Urology","Urology","",""
"Uspekhi Fiziologicheskikh Nauk","Usp Fiziol Nauk","",""
"Vaccine","Vaccine","",""
"Vasa","Vasa","",""
"Verhandelingen - Koninklijke Academie Voor Geneeskunde Van Belgie","Verh K Acad Geneeskd Belg","",""
"Verhandlungen Der Deutschen Gesellschaft Fur Pathologie","Verh Dtsch Ges Pathol","",""
"Veroffentlichungen Aus Der Pathologie","Veroff Pathol","",""
"Versicherungsmedizin","Versicherungsmedizin","",""
"Vestnik Khirurgii Imeni I. I. Grekova","Vestn Khir Im I I Grek","",""
"Vestnik Oftalmologii","Vestn Oftalmol","",""
"Vestnik Otorinolaringologii","Vestn Otorinolaringol","",""
"Vestnik Rentgenologii I Radiologii","Vestn Rentgenol Radiol","",""
"Vestnik Rossiiskoi Akademii Meditsinskikh Nauk","Vestn Ross Akad Med Nauk","",""
"Veterinary Clinics of North America. Equine Practice","Vet Clin North Am Equine Pract","",""
"Veterinary Clinics of North America. Food Animal Practice","Vet Clin North Am Food Anim Pract","",""
"Veterinary Clinics of North America. Small Animal Practice","Vet Clin North Am Small Anim Pract","",""
"Veterinary and Human Toxicology","Vet Hum Toxicol","",""
"Veterinary Immunology and Immunopathology","Vet Immunol Immunopathol","",""
"Veterinary Journal","Vet J","",""
"Veterinary Microbiology","Vet Microbiol","",""
"Veterinary Parasitology","Vet Parasitol","",""
"Veterinary Pathology","Vet Pathol","",""
"Veterinary Quarterly","Vet Q","",""
"Veterinary Radiology and Ultrasound","Vet Radiol Ultrasound","",""
"Veterinary Record","Vet Rec","",""
"Veterinary Research","Vet Res","",""
"Veterinary Research Communications","Vet Res Commun","",""
"Veterinary Surgery","Vet Surg","",""
"Violence and Victims","Violence Vict","",""
"Viral Immunology","Viral Immunol","",""
"Virchows Archiv","Virchows Arch","",""
"Virginia Medical Quarterly","Va Med Q","",""
"Virology","Virology","",""
"Virus Genes","Virus Genes","",""
"Virus Research","Virus Res","",""
"Virus Research. Supplement","Virus Res Suppl","",""
"Vision Research","Vision Res","",""
"Visual Neuroscience","Vis Neurosci","",""
"Vital and Health Statistics. Series 1: Programs And Collection Procedures","Vital Health Stat 1","",""
"Vital and Health Statistics. Series 2: Data Evaluation And Methods Research","Vital Health Stat 2","",""
"Vital and Health Statistics. Series 3: Analytical And Epidemiological Studies","Vital Health Stat 3","",""
"Vital and Health Statistics. Series 4: Documents And Committee Reports","Vital Health Stat 4","",""
"Vital and Health Statistics. Series 5: Comparative International Vital And Health Statistics Reports","Vital Health Stat 5","",""
"Vital and Health Statistics. Series 10: Data From The National Health Survey","Vital Health Stat 10","",""
"Vital and Health Statistics. Series 11: Data From The National Health Survey","Vital Health Stat 11","",""
"Vital and Health Statistics. Series 13: Data From The National Health Survey","Vital Health Stat 13","",""
"Vital and Health Statistics. Series 14: Data From The National Health Survey","Vital Health Stat 14","",""
"Vital and Health Statistics. Series 20: Data From The National VitalStatistics System Vital Health Stat 20 Data Natl Vital Sta","Syst","",""
"Vital and Health Statistics. Series 21: Data on Natality, Marriage, And Divorce","Vital Health Stat 21","",""
"Vital and Health Statistics. Series 23: Data From The National Survey of Family Growth","Vital Health Stat 23","",""
"Vitamins and Hormones","Vitam Horm","",""
"Vnitrni Lekarstvi","Vnitr Lek","",""
"Voenno-Meditsinskii Zhurnal","Voen Med Zh","",""
"Vojnosanitetski Pregled","Vojnosanit Pregl","",""
"Voprosy Kurortologii, Fizioterapii I Lechebnoi Fizicheskoi Kultury","Vopr Kurortol Fizioter Lech Fiz Kult","",""
"Voprosy Meditsinskoi Khimii","Vopr Med Khim","",""
"Voprosy Onkologii","Vopr Onkol","",""
"Voprosy Pitaniia","Vopr Pitan","",""
"Voprosy Virusologii","Vopr Virusol","",""
"Vox Sanguinis","Vox Sang","",""
"Weekly Epidemiological Record","Wkly Epidemiol Rec","",""
"Wei Sheng Wu Hsueh Pao [Acta Microbiologica Sinica]","Wei Sheng Wu Hsueh Pao","",""
"Wei Sheng Yen Chiu Journal of Hygiene Research (Pei-Ching Shih","Wei Sheng Yen Chiu","",""
"West African Journal of Medicine","West Afr J Med","",""
"West Indian Medical Journal","West Indian Med J","",""
"West Virginia Medical Journal","W V Med J","",""
"Western Journal of Medicine","West J Med","",""
"Western Journal of Nursing Research","West J Nurs Res","",""
"WHO Regional Publications. European Series","WHO Reg Publ Eur Ser","",""
"Wiadomosci Lekarskie","Wiad Lek","",""
"Wiadomosci Parazytologiczne","Wiad Parazytol","",""
"Wiener Klinische Wochenschrift","Wien Klin Wochenschr","",""
"Wiener Klinische Wochenschrift. Supplementum","Wien Klin Wochenschr Suppl","",""
"Wiener Medizinische Wochenschrift","Wien Med Wochenschr","",""
"Wiener Medizinische Wochenschrift.Supplement","Wien Med Wochenschr Suppl","",""
"Women and Health","Women Health","",""
"Womens Health","Womens Health","",""
"Womens Health Issues","Womens Health Issues","",""
"World Health Forum","World Health Forum","",""
"World Health Organization Technical Report Series","World Health Organ Tech Rep Ser","",""
"World Health Statistics Quarterly. Rapport Trimestriel de Statistiques Sanitaires Mondiales","World Health Stat Q","",""
"World Journal of Surgery","World J Surg","",""
"World Journal of Urology","World J Urol","",""
"World Review of Nutrition and Dietetics","World Rev Nutr Diet","",""
"Xenobiotica","Xenobiotica","",""
"Yakugaku Zasshi. Journal of The Pharmaceutical Society Of Japan","Yakugaku Zasshi","",""
"Yale Journal of Biology and Medicine","Yale J Biol Med","",""
"Yao Hsueh Hsueh Pao [Acta Pharmaceutica Sinica]","Yao Hsueh Hsueh Pao","",""
"Yeast","Yeast","",""
"Yen Ko Hsueh Pao [Eye Science] (Chung-Kuo Kuang-Chou","Yen Ko Hsueh Pao","",""
"Yonsei Medical Journal","Yonsei Med J","",""
"Zeitschrift Fur Arztliche Fortbildung Und Qualitatssicherung","Z Arztl Fortbild Qualitatssich","",""
"Zeitschrift Fur Ernahrungswissenschaft","Z Ernahrungswiss","",""
"Zeitschrift Fur Gastroenterologie","Z Gastroenterol","",""
"Zeitschrift Fur Geburtshilfe Und Neonatologie","Z Geburtshilfe Neonatol","",""
"Zeitschrift Fur Gerontologie Und Geriatrie","Z Gerontol Geriatr","",""
"Zeitschrift Fur Kardiologie","Z Kardiol","",""
"Zeitschrift Fur Kinder- Und Jugendpsychiatrie","Z Kinder Jugenpsychiatr","",""
"Zeitschrift Fur Morphologie Und Anthropologie","Z Morphol Anthropol","",""
"Zeitschrift Fur Naturforschung. Section C. Journal of Biosciences","Z Naturforsch [C]","",""
"Zeitschrift Fur Orthopadie Und Ihre Grenzgebiete","Z Orthop Ihre Grenzgeb","",""
"Zeitschrift Fur Rheumatologie","Z Rheumatol","",""
"Zentralblatt Fur Bakteriologie","Zentralbl Bakteriol","",""
"Zentralblatt Fur Chirurgie","Zentralbl Chir","",""
"Zentralblatt Fur Gynakologie","Zentralbl Gynakol","",""
"Zentralblatt Fur Hygiene Und Umweltmedizin","Zentralbl Hyg Umweltmed","",""
"Zentralblatt Fur Neurochirurgie","Zentralbl Neurochir","",""
"Zentralblatt Fur Veterinarmedizin. Reihe A","Zentralbl Veterinarmed A","",""
"Zentralblatt Fur Veterinarmedizin. Reihe B","Zentralbl Veterinarmed [B]","",""
"Zhurnal Evoliutsionnoi Biokhimii I Fiziologii","Zh Evol Biokhim Fiziol","",""
"Zhurnal Mikrobiologii, Epidemiologii I Immunobiologii","Zh Mikrobiol Epidemiol Immunobiol","",""
"Zhurnal Obshchei Biologii","Zh Obshch Biol","",""
